CRIME_ID,latitude,longitude,nearest_node,snap_dist_m
20532633.0,-12.07014933,-77.02811149,416626053,21.623306018089917
20549526.0,-12.06209032,-77.01550833,4354479069,75.1801439462395
20570343.0,-12.07763545,-77.01456869,412185072,17.785355393067
20593710.0,-12.0616392,-77.0179608,1273725720,0.7276062929582543
20664063.0,-12.07161602,-77.01103049,316629584,40.17891105319872
20688351.0,-12.0740351,-77.01884525,4356489167,20.808315878904796
20690901.0,-12.07277725,-77.0139289,316629528,10.408537835721718
20711433.0,-12.0701643,-77.0282667,416626053,5.029329415734365
20715567.0,-12.06563563,-77.01234776,416151070,63.69478689559906
20746440.0,-12.07249424,-77.02815105,416643472,21.458081302699437
20781144.0,-12.07100232,-77.01168327,416152844,20.606695464883828
20798643.0,-12.06854703,-77.01463412,4411708087,14.408569426313084
20809830.0,-12.08408729,-77.0121075,1047198999,28.453322181065676
20814087.0,-12.06599604,-77.00478859,2383676706,12.711355952563952
20838384.0,-12.07797352,-77.01268958,412185161,8.58406604730708
20841558.0,-12.058181,-77.0205525,1273984542,23.67341260192885
20850522.0,-12.06474085,-77.00975278,528529073,70.41252325537539
20890992.0,-12.05955925,-77.01672662,4354479073,79.20765241336906
20892978.0,-12.06624819,-77.01098161,10012171507,127.44723971890234
20900493.0,-12.07301525,-77.02880548,4309992910,45.44948200280334
20919351.0,-12.08039157,-77.02622859,408629760,3.6116920749106773
20933715.0,-12.06799754,-77.01180414,4002838365,6.760839285249422
20935788.0,-12.06648597,-77.00797564,416151094,26.255222203604593
20946444.0,-12.07168432,-77.01521959,416152868,35.345284992407166
20950557.0,-12.07144562,-77.01073327,316629584,77.49951301493464
20954793.0,-12.07519987,-77.00991665,416139846,52.30128146975512
21017103.0,-12.08004157,-77.02084136,1273586940,25.61612465196629
21084381.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21152175.0,-12.07645461,-77.0280166,1658531432,32.430258425305325
21159330.0,-12.07407203,-77.01931809,4356489167,30.700298253378474
21162141.0,-12.08948845,-77.0177884,7310409438,64.356908954244
21211323.0,-12.07037774,-77.02981399,4002838342,9.627909454277715
21241662.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21248805.0,-12.07619777,-77.02084659,316629422,10.618139693652683
21256065.0,-12.06139134,-77.02300885,4139030401,45.07009412961684
21303594.0,-12.06474685,-77.00980001,528529073,70.75532372837073
21363834.0,-12.08303593,-77.00754488,10683867601,43.10671357245556
21368730.0,-12.07321933,-77.01625014,416646533,13.576019804043092
21396171.0,-12.08487652,-77.01639123,4356551493,74.02862436166482
21403638.0,-12.06888242,-77.00916918,416151040,8.240640555624301
21403692.0,-12.06547949,-77.00430783,316629581,10.035534848871954
21404079.0,-12.07919139,-77.01843859,4356341641,9.967927292215807
21430989.0,-12.06155524,-77.02716329,416639164,9.269018246920268
21523014.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21530880.0,-12.07152824,-77.01077505,316629584,69.47718056477541
21565641.0,-12.06628555,-77.01243028,416151073,12.737711033879057
21669666.0,-12.06256899,-77.01447333,416635657,26.77805606389406
21704763.0,-12.06453934,-77.00972379,1757198646,54.92811975267758
21722892.0,-12.06648597,-77.00797564,416151094,26.255222203604593
21726969.0,-12.0680288,-77.00926808,2144234659,6.245959746642935
21758394.0,-12.06427053,-77.02692982,791159827,6.581960863746274
21875253.0,-12.06894028,-77.0117565,416151048,23.0505352675953
21887475.0,-12.07324599,-77.01631681,416646533,5.841337023034906
