longitude;latitude;YEAR;DISTRITO;MODALIDAD;ID
-77.02759577;-12.06305345;2023;La Victoria;ROBO;76236.0
-77.02182031;-12.07140919;2023;La Victoria;ROBO;111608.0
-77.016959;-12.068736;2023;La Victoria;ROBO;64515.0
-77.014162;-12.0719745;2023;La Victoria;ROBO;8403.0
-77.02607296;-12.08032693;2023;La Victoria;ROBO;96803.0
-77.01579102;-12.06682294;2023;La Victoria;ROBO;102092.0
-77.03100071;-12.06333988;2023;La Victoria;ROBO;123374.0
-77.0272932;-12.07627627;2023;La Victoria;ROBO;18543.0
-77.01527923;-12.06445065;2023;La Victoria;ROBO;9615.0
-77.0242376;-12.08446405;2023;La Victoria;ROBO;76266.0
-77.01882508;-12.0616715;2023;La Victoria;ROBO;113132.0
-77.0113629;-12.07320368;2023;La Victoria;ROBO;62929.0
-77.01780363;-12.06482872;2023;La Victoria;ROBO;73023.0
-77.02752073;-12.06276514;2023;La Victoria;ROBO;26520.0
-77.00605516;-12.06501948;2023;La Victoria;ROBO;87565.0
-77.01151869;-12.06924192;2023;La Victoria;HURTO;53076.0
-77.01752845;-12.07738564;2023;La Victoria;HURTO;70058.0
-77.0057191;-12.06767629;2023;La Victoria;HURTO;113536.0
-77.01153282;-12.07172869;2023;La Victoria;HURTO;54597.0
-77.01267891;-12.06158536;2023;La Victoria;HURTO;96039.0
-77.01907915;-12.0809831;2023;La Victoria;HURTO;57555.0
-77.01092467;-12.0661535;2023;La Victoria;HURTO;85052.0
-77.0157453;-12.0721699;2023;La Victoria;HURTO;62749.0
-77.012876;-12.0624241;2023;La Victoria;HURTO;12301.0
-77.010449;-12.064772;2023;La Victoria;HURTO;62752.0
-77.01186455;-12.07100136;2023;La Victoria;HURTO;62792.0
-77.01559144;-12.06428761;2023;La Victoria;HURTO;15970.0
-77.01716576;-12.06576505;2023;La Victoria;HURTO;106441.0
-77.01182031;-12.07091626;2023;La Victoria;HURTO;68449.0
-77.01168419;-12.06852948;2023;La Victoria;HURTO;44896.0
-77.02226862;-12.06593776;2023;La Victoria;HURTO;90056.0
-77.01298;-12.0725662;2023;La Victoria;HURTO;70974.0
-77.03263317;-12.06348294;2023;La Victoria;HURTO;76151.0
-77.0109632;-12.07168731;2023;La Victoria;HURTO;25396.0
-77.03385985;-12.06313014;2023;La Victoria;HURTO;76176.0
-77.01758562;-12.06135727;2023;La Victoria;HURTO;42208.0
-77.01628007;-12.06547088;2023;La Victoria;HURTO;6642.0
-77.01559694;-12.07913664;2023;La Victoria;HURTO;48200.0
-77.02269215;-12.06333991;2023;La Victoria;HURTO;76174.0
-77.03100601;-12.07093963;2023;La Victoria;HURTO;80764.0
-77.01364587;-12.06664427;2023;La Victoria;HURTO;102161.0
-77.02157502;-12.058654;2023;La Victoria;HURTO;76191.0
-77.02996975;-12.06310043;2023;La Victoria;HURTO;14909.0
-77.00761311;-12.06475118;2023;La Victoria;HURTO;87530.0
-77.00909616;-12.07029631;2023;La Victoria;HURTO;71763.0
-77.012902;-12.0692974;2023;La Victoria;HURTO;37255.0
-77.011835;-12.068067;2023;La Victoria;HURTO;15289.0
-77.02056107;-12.06773083;2023;La Victoria;HURTO;76117.0
-77.0271068;-12.06732572;2023;La Victoria;HURTO;59486.0
-77.0119987;-12.06809391;2023;La Victoria;HURTO;28314.0
-77.0272065;-12.0615229;2023;La Victoria;HURTO;78784.0
-77.00797678;-12.07423293;2023;La Victoria;HURTO;22760.0
-77.0282667;-12.0701643;2023;La Victoria;HURTO;76189.0
-77.01870329;-12.07617702;2023;La Victoria;HURTO;98896.0
-77.01132073;-12.07557159;2023;La Victoria;HURTO;62806.0
-77.0282667;-12.0701643;2023;La Victoria;HURTO;76159.0
-77.01669261;-12.06941398;2023;La Victoria;HURTO;62799.0
-77.01806457;-12.07382861;2023;La Victoria;HURTO;87160.0
-77.00909616;-12.07029631;2023;La Victoria;HURTO;62782.0
-77.01624081;-12.06050171;2023;La Victoria;HURTO;67812.0
-77.00935665;-12.06311779;2023;La Victoria;HURTO;8508.0
-77.012184;-12.0772852;2023;La Victoria;HURTO;62315.0
-77.01654082;-12.07219008;2023;La Victoria;HURTO;52749.0
-77.03289176;-12.05977948;2023;La Victoria;HURTO;76106.0
-77.02083742;-12.08774045;2023;La Victoria;HURTO;42064.0
-77.00457853;-12.0839383;2023;La Victoria;HURTO;62763.0
-77.01033952;-12.06451072;2023;La Victoria;HURTO;78580.0
-77.01527923;-12.06445065;2023;La Victoria;HURTO;53532.0
-77.01927805;-12.08248224;2023;La Victoria;HURTO;76143.0
-77.027451;-12.0761584;2023;La Victoria;HURTO;101797.0
-77.01232284;-12.06782023;2023;La Victoria;HURTO;20825.0
-77.01102338;-12.07154079;2023;La Victoria;HURTO;108348.0
-77.03251129;-12.06118064;2023;La Victoria;HURTO;37318.0
-77.01293743;-12.06198904;2023;La Victoria;HURTO;103309.0
-77.00622859;-12.06818544;2023;La Victoria;HURTO;62732.0
-77.01297788;-12.061174;2023;La Victoria;HURTO;62890.0
-77.0115918;-12.0719465;2023;La Victoria;HURTO;112642.0
-77.012236;-12.0650518;2023;La Victoria;HURTO;73783.0
-77.01936747;-12.09067444;2023;San Isidro;HURTO;94551.0
-77.03353089;-12.06094934;2023;La Victoria;HURTO;76170.0
-77.01164199;-12.06909396;2023;La Victoria;HURTO;80549.0
-77.01639123;-12.08487652;2023;La Victoria;HURTO;77835.0
-77.02182031;-12.07140919;2023;La Victoria;HURTO;36214.0
-77.00748441;-12.07165509;2023;La Victoria;HURTO;5944.0
-77.01284049;-12.07188868;2023;La Victoria;HURTO;77696.0
-77.03251129;-12.06118064;2023;La Victoria;HURTO;55157.0
-77.01350018;-12.06890526;2023;La Victoria;HURTO;62762.0
-77.00972022;-12.08896563;2023;San Isidro;HURTO;115151.0
-77.01205174;-12.07882041;2023;La Victoria;HURTO;106542.0
-77.01233425;-12.06731096;2023;La Victoria;HURTO;62787.0
-77.0064515;-12.0642502;2023;La Victoria;HURTO;35819.0
-77.01394278;-12.08345854;2023;La Victoria;HURTO;119664.0
-77.01207068;-12.06968468;2023;La Victoria;HURTO;95435.0
-77.00195874;-12.06851607;2023;La Victoria;HURTO;107264.0
-77.02558269;-12.07585732;2023;La Victoria;HURTO;69258.0
-77.01527759;-12.06839135;2023;La Victoria;HURTO;94902.0
-77.0118347;-12.0680668;2023;La Victoria;HURTO;50035.0
-77.01716106;-12.06720141;2023;La Victoria;HURTO;87291.0
-77.01278567;-12.06253289;2023;La Victoria;HURTO;10843.0
-77.01639358;-12.08215023;2023;La Victoria;HURTO;88461.0
-77.0123342;-12.0663891;2023;La Victoria;HURTO;15556.0
-77.02988681;-12.06875636;2023;La Victoria;HURTO;2695.0
-77.0136532;-12.066674;2023;La Victoria;HURTO;62871.0
-77.02961176;-12.07134928;2023;La Victoria;HURTO;112994.0
-77.0042291;-12.07093801;2023;La Victoria;HURTO;70938.0
-77.01292459;-12.06305999;2023;La Victoria;HURTO;30318.0
-77.02211867;-12.08169572;2023;La Victoria;HURTO;30538.0
-77.02768274;-12.07677379;2023;La Victoria;HURTO;106623.0
-77.009673;-12.0653479;2023;La Victoria;HURTO;62820.0
-77.01638442;-12.06665212;2023;La Victoria;HURTO;60603.0
-77.00934634;-12.07268349;2023;La Victoria;HURTO;62819.0
-77.00503773;-12.06967717;2023;La Victoria;HURTO;62802.0
-77.01774313;-12.07804131;2023;La Victoria;HURTO;62739.0
-77.012899;-12.0723131;2023;La Victoria;HURTO;52600.0
-77.01263347;-12.0693589;2023;La Victoria;HURTO;62750.0
-77.01473455;-12.06562435;2023;La Victoria;HURTO;45005.0
-77.02947955;-12.06852402;2023;La Victoria;HURTO;31892.0
-77.01599799;-12.07863147;2023;La Victoria;HURTO;62778.0
-77.033669;-12.0637888;2023;La Victoria;HURTO;17979.0
-77.02988426;-12.06011018;2023;La Victoria;HURTO;14960.0
-77.014596;-12.064437;2023;La Victoria;HURTO;101714.0
-76.99978083;-12.06848038;2023;La Victoria;HURTO;105167.0
-77.01284144;-12.06385314;2023;La Victoria;HURTO;62867.0
-77.01628007;-12.06547088;2023;La Victoria;HURTO;62953.0
-77.02325572;-12.08495911;2023;La Victoria;HURTO;76177.0
-77.00784632;-12.06488689;2023;La Victoria;HURTO;5679.0
-77.0179565;-12.06484812;2023;La Victoria;HURTO;76112.0
-77.0191603;-12.07317373;2023;La Victoria;HURTO;76182.0
-77.01341161;-12.07403537;2023;La Victoria;HURTO;95313.0
-77.0124441;-12.06379064;2023;La Victoria;HURTO;35768.0
-77.012435;-12.0637471;2023;La Victoria;HURTO;63921.0
-77.03006186;-12.06800548;2023;La Victoria;HURTO;5575.0
-77.01542503;-12.06871473;2023;La Victoria;HURTO;62768.0
-77.02289099;-12.07901589;2023;La Victoria;HURTO;6006.0
-77.01213966;-12.07312786;2023;La Victoria;HURTO;62738.0
-77.02757973;-12.06455012;2023;La Victoria;HURTO;100322.0
-77.01278567;-12.06253289;2023;La Victoria;HURTO;62844.0
-77.002937;-12.072002;2023;La Victoria;HURTO;23006.0
-77.02988426;-12.06011018;2023;La Victoria;HURTO;76169.0
-77.01272829;-12.06410895;2023;La Victoria;HURTO;114844.0
-77.00963832;-12.06485262;2023;La Victoria;HURTO;87545.0
-77.01442631;-12.07756284;2023;La Victoria;HURTO;57880.0
-77.0336355;-12.0637856;2023;La Victoria;HURTO;76131.0
-77.01287261;-12.06660709;2023;La Victoria;HURTO;62831.0
-77.0265466;-12.0601036;2023;La Victoria;HURTO;86889.0
-77.011835;-12.068067;2023;La Victoria;HURTO;65953.0
-77.00574325;-12.08413292;2023;La Victoria;HURTO;62809.0
-77.0173039;-12.0785411;2023;La Victoria;HURTO;24188.0
-77.01246197;-12.06367896;2023;La Victoria;HURTO;62744.0
-77.02286;-12.0623033;2023;La Victoria;HURTO;76102.0
-77.01701832;-12.06014154;2023;La Victoria;HURTO;51391.0
-77.00026028;-12.06462108;2023;La Victoria;HURTO;60505.0
-77.0286196;-12.0677401;2023;La Victoria;HURTO;33227.0
-77.012259;-12.0650666;2023;La Victoria;HURTO;65840.0
-77.012577;-12.0623654;2023;La Victoria;HURTO;62766.0
-77.01263417;-12.06164708;2023;La Victoria;HURTO;18758.0
-77.02121181;-12.06968209;2023;La Victoria;HURTO;76221.0
-77.029723;-12.0612245;2023;La Victoria;HURTO;117590.0
-76.99973044;-12.06838684;2023;La Victoria;HURTO;40982.0
-77.02717909;-12.06173006;2023;La Victoria;HURTO;557.0
-77.026893;-12.0699815;2023;La Victoria;HURTO;85205.0
-77.01671723;-12.06991099;2023;La Victoria;HURTO;61200.0
-77.01232284;-12.06782023;2023;La Victoria;HURTO;94910.0
-77.01835622;-12.06088967;2023;La Victoria;HURTO;19683.0
-77.014136;-12.0832175;2023;La Victoria;HURTO;62785.0
-77.02911698;-12.06608822;2023;La Victoria;HURTO;106573.0
-77.0116661;-12.07059857;2023;La Victoria;HURTO;62751.0
-77.028504;-12.07049355;2023;La Victoria;HURTO;66071.0
-77.0127312;-12.07217259;2023;La Victoria;HURTO;77567.0
-77.01891075;-12.09013156;2023;La Victoria;HURTO;57227.0
-77.00502132;-12.06898396;2023;La Victoria;HURTO;99302.0
-77.0055116;-12.0813557;2023;La Victoria;HURTO;4244.0
-77.01016428;-12.0708109;2023;La Victoria;HURTO;62765.0
-77.01404818;-12.06715347;2023;La Victoria;HURTO;31100.0
-77.01204799;-12.0680585;2023;La Victoria;HURTO;120340.0
-77.01033952;-12.06451072;2023;La Victoria;HURTO;62758.0
-77.01410422;-12.06951916;2023;La Victoria;HURTO;62837.0
-77.029723;-12.0612245;2023;La Victoria;HURTO;2118.0
-77.01641589;-12.05942833;2023;La Victoria;HURTO;62767.0
-77.01495334;-12.08701185;2023;La Victoria;HURTO;76530.0
-77.00945142;-12.06623331;2023;La Victoria;HURTO;25926.0
-77.0057191;-12.06767629;2023;La Victoria;HURTO;1026.0
-77.0154263;-12.0647168;2023;La Victoria;HURTO;4679.0
-77.01351127;-12.06127577;2023;La Victoria;HURTO;63384.0
-77.01431948;-12.07255586;2023;La Victoria;HURTO;68066.0
-77.02289099;-12.07901589;2023;La Victoria;HURTO;115277.0
-77.01216902;-12.07882935;2023;La Victoria;HURTO;97415.0
-77.00963832;-12.06485262;2023;La Victoria;HURTO;87548.0
-77.01240185;-12.0662966;2023;La Victoria;HURTO;52996.0
-77.03228508;-12.06289863;2023;La Victoria;HURTO;76105.0
-77.01537873;-12.06862942;2023;La Victoria;HURTO;78214.0
-77.03385985;-12.06313014;2023;La Victoria;HURTO;76111.0
-77.02917443;-12.07502359;2023;La Victoria;HURTO;68340.0
-77.0125596;-12.08908595;2023;La Victoria;HURTO;58519.0
-77.0280074;-12.0616222;2023;La Victoria;HURTO;93205.0
-77.03093693;-12.06628391;2023;La Victoria;HURTO;76316.0
-77.0135272;-12.0652251;2023;La Victoria;HURTO;41792.0
-77.00359732;-12.07211221;2023;La Victoria;HURTO;63502.0
-77.02709633;-12.06732667;2023;La Victoria;HURTO;102050.0
-77.01166097;-12.06735466;2023;La Victoria;HURTO;62747.0
-77.00698152;-12.06599846;2023;La Victoria;HURTO;53893.0
-77.01284651;-12.07264261;2023;La Victoria;HURTO;62868.0
-77.01257339;-12.06580109;2023;La Victoria;HURTO;62843.0
-77.02785;-12.07498;2023;La Victoria;HURTO;108431.0
-77.01451743;-12.07079894;2023;La Victoria;HURTO;42640.0
-77.02675312;-12.06049694;2023;La Victoria;HURTO;76103.0
-77.0119987;-12.06809391;2023;La Victoria;HURTO;60538.0
-77.01276632;-12.06411316;2023;La Victoria;HURTO;11326.0
-77.01293743;-12.06198904;2023;La Victoria;HURTO;62753.0
-77.01009618;-12.08799157;2023;La Victoria;HURTO;126086.0
-77.03009264;-12.06743707;2023;La Victoria;HURTO;104186.0
-77.03384655;-12.09008546;2023;San Isidro;HURTO;67482.0
-77.0135908;-12.06331097;2023;La Victoria;HURTO;75852.0
-77.02595382;-12.07598329;2023;La Victoria;HURTO;31539.0
-77.020981;-12.076844;2023;La Victoria;HURTO;125175.0
-77.012876;-12.0624241;2023;La Victoria;HURTO;86104.0
-77.01592285;-12.06545705;2023;La Victoria;HURTO;109726.0
-77.02314837;-12.061303;2023;La Victoria;HURTO;76184.0
-77.01182031;-12.07091626;2023;La Victoria;HURTO;55928.0
-77.01099045;-12.06947606;2023;La Victoria;HURTO;82651.0
-77.01245758;-12.06382156;2023;La Victoria;HURTO;74249.0
-77.00986065;-12.07582953;2023;La Victoria;HURTO;62737.0
-77.0145347;-12.0684518;2023;La Victoria;HURTO;68534.0
-76.99964706;-12.06839965;2023;La Victoria;HURTO;15694.0
-77.0171565;-12.06706805;2023;La Victoria;HURTO;62741.0
-77.02950839;-12.06073082;2023;La Victoria;HURTO;104375.0
-77.011834;-12.0680668;2023;La Victoria;HURTO;62832.0
-77.00967938;-12.08896016;2023;San Isidro;HURTO;115565.0
-77.01076967;-12.08485192;2023;La Victoria;HURTO;62800.0
-77.0175094;-12.0723558;2023;La Victoria;HURTO;76350.0
-77.01115725;-12.06632329;2023;La Victoria;HURTO;16930.0
-76.999974;-12.0635039;2023;La Victoria;HURTO;88703.0
-77.01448017;-12.06361685;2023;La Victoria;HURTO;38477.0
-77.01971375;-12.06396206;2023;La Victoria;HURTO;94252.0
-77.01982042;-12.06882037;2023;La Victoria;HURTO;76370.0
-77.0064515;-12.0642502;2023;La Victoria;HURTO;87529.0
-77.01453773;-12.07798286;2023;La Victoria;HURTO;45044.0
-77.01363672;-12.07088726;2023;La Victoria;HURTO;62835.0
-77.0082487;-12.0663507;2023;La Victoria;HURTO;82691.0
-77.01276632;-12.06411316;2023;La Victoria;HURTO;28993.0
-77.02192919;-12.06821478;2023;La Victoria;HURTO;43139.0
-77.00927471;-12.06896055;2023;La Victoria;HURTO;111155.0
-77.01214093;-12.06775181;2023;La Victoria;HURTO;62789.0
-77.02965992;-12.06173292;2023;La Victoria;HURTO;6162.0
-77.00796839;-12.08049844;2023;La Victoria;HURTO;52279.0
-77.01129221;-12.06724572;2023;La Victoria;HURTO;62725.0
-77.01284049;-12.07188868;2023;La Victoria;HURTO;15092.0
-77.02089292;-12.08108112;2023;La Victoria;HURTO;76130.0
-77.013129;-12.06190046;2023;La Victoria;HURTO;27909.0
-77.01526674;-12.06483645;2023;La Victoria;HURTO;62775.0
-77.02595382;-12.07598329;2023;La Victoria;HURTO;76333.0
-77.02129297;-12.08690606;2023;La Victoria;HURTO;116940.0
-77.03330033;-12.06468959;2023;La Victoria;HURTO;99749.0
-77.00997976;-12.07085219;2023;La Victoria;HURTO;70804.0
-77.01252782;-12.06527183;2023;La Victoria;HURTO;62756.0
-77.033707;-12.063688;2023;La Victoria;HURTO;26220.0
-77.02768274;-12.07677379;2023;La Victoria;HURTO;112639.0
-77.002937;-12.072002;2023;La Victoria;HURTO;111096.0
-77.02978926;-12.06099045;2023;La Victoria;HURTO;76126.0
-77.01550338;-12.0801981;2023;La Victoria;HURTO;62731.0
-77.01925043;-12.0803749;2023;La Victoria;HURTO;15348.0
-77.01272482;-12.0665261;2023;La Victoria;HURTO;62743.0
-77.01224902;-12.06656911;2023;La Victoria;HURTO;21705.0
-77.00904846;-12.08887566;2023;San Isidro;HURTO;84993.0
-77.01086205;-12.08495871;2023;La Victoria;HURTO;102375.0
-77.01955334;-12.05813009;2023;La Victoria;HURTO;76155.0
-77.01793116;-12.06205254;2023;La Victoria;HURTO;42418.0
-77.01489075;-12.06398763;2023;La Victoria;HURTO;92051.0
-77.0185567;-12.0901313;2023;La Victoria;HURTO;2838.0
-77.02947497;-12.07219395;2023;La Victoria;HURTO;76099.0
-76.99978083;-12.06848038;2023;La Victoria;HURTO;119470.0
-77.01157611;-12.07339339;2023;La Victoria;HURTO;62909.0
-77.0262292;-12.08332141;2023;La Victoria;HURTO;77879.0
-77.01099129;-12.06806988;2023;La Victoria;HURTO;53817.0
-77.012953;-12.0618225;2023;La Victoria;HURTO;78848.0
-77.015123;-12.062745;2023;La Victoria;HURTO;18287.0
-77.0284202;-12.0691343;2023;La Victoria;HURTO;5952.0
-77.00961138;-12.07225603;2023;La Victoria;HURTO;62746.0
-77.01181793;-12.06826431;2023;La Victoria;HURTO;27093.0
-77.0136995;-12.06247048;2023;La Victoria;HURTO;113737.0
-77.015266;-12.068605;2023;La Victoria;HURTO;26052.0
-77.0286908;-12.0671887;2023;La Victoria;HURTO;76145.0
-77.00605328;-12.06624391;2023;La Victoria;HURTO;47255.0
-77.00717662;-12.0686292;2023;La Victoria;HURTO;24910.0
-77.01061134;-12.0803996;2023;La Victoria;HURTO;62759.0
-77.01199063;-12.08336755;2023;La Victoria;HURTO;70906.0
-77.0115576;-12.0702077;2023;La Victoria;HURTO;111709.0
-77.01272829;-12.06410895;2023;La Victoria;HURTO;7158.0
-77.01728568;-12.0664292;2023;La Victoria;HURTO;11381.0
-77.0288647;-12.0658879;2023;La Victoria;HURTO;87003.0
-77.03374691;-12.05958229;2023;La Victoria;HURTO;116484.0
-77.01292459;-12.06305999;2023;La Victoria;HURTO;62994.0
-77.0150638;-12.0773053;2023;La Victoria;HURTO;12649.0
-77.01207068;-12.06968468;2023;La Victoria;HURTO;68411.0
-77.00817478;-12.08288648;2023;La Victoria;HURTO;62761.0
-77.02076641;-12.09051805;2023;La Victoria;HURTO;20872.0
-77.00904846;-12.08887566;2023;San Isidro;HURTO;115341.0
-77.011399;-12.0717523;2023;La Victoria;HURTO;53550.0
-77.01233425;-12.06731096;2023;La Victoria;HURTO;124844.0
-77.00984157;-12.07063649;2023;La Victoria;HURTO;77056.0
-76.99911348;-12.06604233;2023;La Victoria;HURTO;99297.0
-77.007116;-12.0743227;2023;La Victoria;HURTO;62791.0
-77.00566146;-12.07293143;2023;La Victoria;HURTO;32876.0
-77.01579102;-12.06682294;2023;La Victoria;HURTO;75519.0
-77.02410413;-12.08173782;2023;La Victoria;HURTO;621.0
-77.02787317;-12.06151308;2023;La Victoria;HURTO;76113.0
-77.02913426;-12.0636411;2023;La Victoria;HURTO;21890.0
-77.00408418;-12.06498912;2023;La Victoria;HURTO;121235.0
-77.00078981;-12.06932135;2023;La Victoria;HURTO;90184.0
-77.0122512;-12.08397656;2023;La Victoria;HURTO;35950.0
-77.031285;-12.0701604;2023;La Victoria;HURTO;76101.0
-77.01706339;-12.06557955;2023;La Victoria;HURTO;27892.0
-77.01106269;-12.0730699;2023;La Victoria;HURTO;104900.0
-77.00420624;-12.07111883;2023;La Victoria;HURTO;25319.0
-77.02654068;-12.06086186;2023;La Victoria;HURTO;76162.0
-77.02536698;-12.06549438;2023;La Victoria;HURTO;72199.0
-77.00787936;-12.07428837;2023;La Victoria;HURTO;116458.0
-77.01660993;-12.08833734;2023;La Victoria;HURTO;29230.0
-77.0280074;-12.0616222;2023;La Victoria;HURTO;48576.0
-77.00948048;-12.07579626;2023;La Victoria;HURTO;76512.0
-76.99854099;-12.06583499;2023;La Victoria;HURTO;45146.0
-77.02880764;-12.07302331;2023;La Victoria;HURTO;1921.0
-77.0135803;-12.0633981;2023;La Victoria;HURTO;75217.0
-77.02995004;-12.06009846;2023;La Victoria;HURTO;26782.0
-77.00619143;-12.06815306;2023;La Victoria;HURTO;7659.0
-77.01164199;-12.06909396;2023;La Victoria;HURTO;62535.0
-77.0135803;-12.0633981;2023;La Victoria;HURTO;32510.0
-77.01059966;-12.07404799;2023;La Victoria;HURTO;49174.0
-77.011835;-12.068067;2023;La Victoria;HURTO;75767.0
-77.00628593;-12.06817506;2023;La Victoria;HURTO;64023.0
-77.02756028;-12.07884938;2023;La Victoria;HURTO;14962.0
-77.01473455;-12.06562435;2023;La Victoria;HURTO;62795.0
-77.01472707;-12.08402599;2023;La Victoria;HURTO;76181.0
-77.014476;-12.0639019;2023;La Victoria;HURTO;61764.0
-77.01252788;-12.06575811;2023;La Victoria;HURTO;62798.0
-77.01246197;-12.06367896;2023;La Victoria;HURTO;62016.0
-77.02892093;-12.06063217;2023;La Victoria;HURTO;20671.0
-77.02931978;-12.07353024;2023;La Victoria;HURTO;62898.0
-77.010064;-12.0689217;2023;La Victoria;HURTO;122080.0
-77.0098613;-12.0633252;2023;La Victoria;HURTO;120943.0
-77.00893208;-12.07322731;2023;La Victoria;HURTO;50135.0
-77.00935665;-12.06311779;2023;La Victoria;HURTO;61752.0
-77.007116;-12.0743227;2023;La Victoria;HURTO;62755.0
-77.01611881;-12.06432586;2023;La Victoria;HURTO;62827.0
-77.01617976;-12.0603214;2023;La Victoria;HURTO;62781.0
-77.00800924;-12.08032255;2023;La Victoria;HURTO;41366.0
-77.01431147;-12.07503161;2023;La Victoria;HURTO;63063.0
-76.99992045;-12.06415799;2023;La Victoria;HURTO;53827.0
-77.00801418;-12.06623946;2023;La Victoria;HURTO;80060.0
-77.01037413;-12.07104948;2023;La Victoria;HURTO;36202.0
-77.03385985;-12.06313014;2023;La Victoria;HURTO;13959.0
-77.00464726;-12.07273394;2023;La Victoria;HURTO;46711.0
-77.02686578;-12.06447757;2023;La Victoria;HURTO;26080.0
-77.00793331;-12.08042109;2023;La Victoria;HURTO;18005.0
-77.0126987;-12.06236409;2023;La Victoria;HURTO;62754.0
-77.01446878;-12.06890861;2023;La Victoria;HURTO;122564.0
-77.0097649;-12.0647275;2023;La Victoria;HURTO;62780.0
-77.012966;-12.0618735;2023;La Victoria;HURTO;78347.0
-77.0218095;-12.06947433;2023;La Victoria;HURTO;76173.0
-77.01673725;-12.07005979;2023;La Victoria;HURTO;126009.0
-77.00811278;-12.0828538;2023;La Victoria;HURTO;96936.0
-76.99992045;-12.06415799;2023;La Victoria;HURTO;92531.0
-77.00780249;-12.07099372;2023;La Victoria;HURTO;27980.0
-77.01450043;-12.06869407;2023;La Victoria;HURTO;2952.0
-76.99978083;-12.06848038;2023;La Victoria;HURTO;87961.0
-77.03358038;-12.0906297;2023;San Isidro;HURTO;53752.0
-77.01204799;-12.0680585;2023;La Victoria;HURTO;15142.0
-77.01204799;-12.0680585;2023;La Victoria;HURTO;21651.0
-77.01169314;-12.06846304;2023;La Victoria;HURTO;62788.0
-77.0126172;-12.06590682;2023;La Victoria;HURTO;62839.0
-77.0144407;-12.0613562;2023;La Victoria;HURTO;40760.0
-77.02823697;-12.0738414;2023;La Victoria;HURTO;29249.0
-77.0057191;-12.06767629;2023;La Victoria;HURTO;99290.0
-77.01492576;-12.07275752;2023;La Victoria;HURTO;110103.0
-77.01639888;-12.0731038;2023;La Victoria;HURTO;44816.0
-77.0057191;-12.06767629;2023;La Victoria;HURTO;78356.0
-77.011606;-12.071876;2023;La Victoria;HURTO;119599.0
-77.02569188;-12.07777226;2023;La Victoria;HURTO;76116.0
-77.01024356;-12.07789127;2023;La Victoria;HURTO;38394.0
-77.01023528;-12.07634178;2023;La Victoria;HURTO;41410.0
-77.01219344;-12.06500179;2023;La Victoria;HURTO;21950.0
-77.01164199;-12.06909396;2023;La Victoria;HURTO;41640.0
-77.01714419;-12.06651586;2023;La Victoria;HURTO;62770.0
-77.01639888;-12.0731038;2023;La Victoria;HURTO;120311.0
-77.02335086;-12.06119579;2023;La Victoria;HURTO;61957.0
-77.02904747;-12.06421786;2023;La Victoria;HURTO;76108.0
-77.01281449;-12.08005653;2023;La Victoria;HURTO;62877.0
-77.00745093;-12.06337183;2023;La Victoria;HURTO;72766.0
-77.02988426;-12.06011018;2023;La Victoria;HURTO;33792.0
-77.00464726;-12.07273394;2023;La Victoria;HURTO;9113.0
-77.01359935;-12.0672778;2023;La Victoria;HURTO;119905.0
-77.0126172;-12.06590682;2023;La Victoria;HURTO;62875.0
-77.0195744;-12.08804201;2023;La Victoria;HURTO;72286.0
-77.01221314;-12.08390301;2023;La Victoria;HURTO;23359.0
-77.0184707;-12.06465763;2023;La Victoria;HURTO;76149.0
-77.01164199;-12.06909396;2023;La Victoria;HURTO;17438.0
-77.016589;-12.0651613;2023;La Victoria;HURTO;60173.0
-77.02772203;-12.07798615;2023;La Victoria;HURTO;76183.0
-77.01196986;-12.07891062;2023;La Victoria;HURTO;44634.0
-77.00966244;-12.06441541;2023;La Victoria;HURTO;87547.0
-77.00922551;-12.06538201;2023;La Victoria;HURTO;87541.0
-77.02812508;-12.07627558;2023;La Victoria;HURTO;45708.0
-77.02470661;-12.0596249;2023;La Victoria;HURTO;26524.0
-77.01284651;-12.07264261;2023;La Victoria;HURTO;62760.0
-77.026418;-12.0614294;2023;La Victoria;HURTO;73768.0
-77.0138973;-12.06945139;2023;La Victoria;HURTO;96021.0
-77.01181043;-12.06734758;2023;La Victoria;HURTO;20142.0
-77.02314837;-12.061303;2023;La Victoria;HURTO;99669.0
-77.0142414;-12.0829844;2023;La Victoria;HURTO;101544.0
-77.014026;-12.0728103;2023;La Victoria;HURTO AGRAVADO;10653.0
-77.02441104;-12.0583393;2023;La Victoria;HURTO AGRAVADO;92057.0
-77.01426746;-12.06657701;2023;La Victoria;HURTO AGRAVADO;77846.0
-77.00922551;-12.06538201;2023;La Victoria;HURTO AGRAVADO;12483.0
-77.01245304;-12.06523155;2023;La Victoria;HURTO AGRAVADO;68180.0
-77.0222995;-12.08251225;2023;La Victoria;HURTO AGRAVADO;34871.0
-77.0116992;-12.0711938;2023;La Victoria;HURTO AGRAVADO;8734.0
-77.01298826;-12.06303054;2023;La Victoria;HURTO AGRAVADO;53841.0
-77.01693908;-12.0791186;2023;La Victoria;HURTO AGRAVADO;77597.0
-77.01143818;-12.07061088;2023;La Victoria;HURTO AGRAVADO;62824.0
-77.01199739;-12.06958952;2023;La Victoria;HURTO AGRAVADO;23727.0
-77.02784973;-12.06198537;2023;La Victoria;HURTO AGRAVADO;86931.0
-77.012899;-12.0723131;2023;La Victoria;HURTO AGRAVADO;17923.0
